File, P1, P2, Date, Workers, Time Start, Time End, Collection, Magazine Name, Structure, Sheet Notes, Volume, Year, Date Start, Date End, Issue Start, Issue End, Type, Notes, Other Data
mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 5/84, 3/85, 58-1, 58-6, U, Amazing/Fantasy bimonthly
mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 5/85, 9/85, 59-1, 59-3, U, 3 mags /vol
mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 11/85, 3/86, 60-1, 60-3, U, 3 mags/vol
mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 5/86, 3/87, 61-1, 61-3, U, 
mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 5/87, 3/88, 62-1, 62-6, U, 
mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 5/88, 3/89, 63-1, 63-6, U, 
mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 5/89, 3/91, 64-1, 65-6, U, 
mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 5/91, 3/92, 66-1, 66-11, U, monthly; but only 11 months this year
mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 4/92, 3/93, 67-1, 67-12, U, 
mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 4/93, 10/93, 68-1, 68-7, U, 
mag-108.jpg, aclough, mgentile555, November 12; 2006, JSB, 5:41, 5:58, SR, Small A's (Several Mags bound), , , , , Sum 85, sum 86, 1, 5, B, Aphelion Science Fiction Magazine (quarterly)
mag-108.jpg, aclough, mgentile555, November 12; 2006, JSB, 5:41, 5:58, SR, Small A's (Several Mags bound), , , , , , , 1, 10, B, Arkham Collector
mag-108.jpg, aclough, mgentile555, November 12; 2006, JSB, 5:41, 5:58, SR, Small A's (Several Mags bound), , , , , 1946, , 5, 8, B, Arkham Sampler (quarterly)
mag-108.jpg, aclough, mgentile555, November 12; 2006, JSB, 5:41, 5:58, SR, Small A's (Several Mags bound), , , , , 1978-9, , 1-1, 1-4, B, Asimov's SF Adventure Magazine (Quarterly)
mag-108.jpg, aclough, mgentile555, November 12; 2006, JSB, 5:41, 5:58, SR, Small A's (Several Mags bound), , , , , 1940, 2/40 12/40, 1-1, 2-2, B, Astonishing Stories (BiMonthly)
mag-108.jpg, aclough, mgentile555, November 12; 2006, JSB, 5:41, 5:58, SR, Small A's (Several Mags bound), , , , , 1941, , 2-3, 3-2, B, Astonishing Stories (Switch to quarterly)
mag-108.jpg, aclough, mgentile555, November 12; 2006, JSB, 5:41, 5:58, SR, Small A's (Several Mags bound), , , , , 1942-3, , 3-3, 4-4, B, Astonishing Stories (6 issues)
mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 10, 1948, Oct, Dec, 10, 12, U, Spring Reissue in 1949 of Oct-Dec 1948
mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 11, 1949, July, Sept, 7, 9, U, quarterly water release in 1949 of July Sept 1949
mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 3, 1941, May, Oct, 3, 8, U, Missing any Sept
mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 4, 1942, June, June, 6, 6, U, 
mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 5, 1943, July, July, 7, 7, U, 
mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 6, 1944, Feb, Feb, 1, 1, U, 2 copies
mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 12, 1950, March, March, 3, 3, U, 
mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 13, 1951, March, March, 2, 2, U, March Needs Surgery
mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 13, 1951, Nov, Dec, 11, 21, U, 
mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 9, 1947, Sept, Sept, 5, 5, U, 
mag-110.jpg, aclough, mgentile555, November 12; 2006, Sharmin; Kelsey, 1221, 1226, Circulating, Aborigonal Science Fiction, bimonthly, no volume/issue #s, , 1988, Jan, Dec, , , U, missing July-Aug issue
mag-110.jpg, aclough, mgentile555, November 12; 2006, Sharmin; Kelsey, 1221, 1226, Circulating, Aborigonal Science Fiction, bimonthly, no volume/issue #s, , 1989, Jan, Dec, , , U, 
mag-110.jpg, aclough, mgentile555, November 12; 2006, Sharmin; Kelsey, 1221, 1226, Circulating, Aborigonal Science Fiction, bimonthly, no volume/issue #s, , 1990, Jan, Dec, , , U, 
mag-110.jpg, aclough, mgentile555, November 12; 2006, Sharmin; Kelsey, 1221, 1226, Circulating, Aborigonal Science Fiction, bimonthly, no volume/issue #s, , 1991, Jan, Aug, , , U, 
mag-110.jpg, aclough, mgentile555, November 12; 2006, Sharmin; Kelsey, 1221, 1226, Circulating, Aborigonal Science Fiction, bimonthly, no volume/issue #s, , 1991, Dec, Dec, ?, ?, U, special double issue; issues "29+30"
mag-111.jpg, aclough, mgentile555, , Sharmin; Kelsey, 1226, 1229, Ciculating, Aboriginal SF, Quarterly, all "special double issues", , 1992, summer, summer, 31, 32, U, Changed circulation (missing Fall)
mag-111.jpg, aclough, mgentile555, , Sharmin; Kelsey, 1226, 1229, Ciculating, Aboriginal SF, Quarterly, all "special double issues", , 1992, winter, winter, 35, 36, U, 
mag-111.jpg, aclough, mgentile555, , Sharmin; Kelsey, 1226, 1229, Ciculating, Aboriginal SF, Quarterly, all "special double issues", , 1992, spring, winter, 37, 44, U, 
mag-112.jpg, aclough, mgentile555, November 12; 2006, Sharmin; Kelsey, 1230, 1232, circulating, A Merritt's Fantasy Mag, bimonthly [**we think], , 1, 1949, Dec, Dec, 1, 1, U, very bad condition
mag-112.jpg, aclough, mgentile555, November 12; 2006, Sharmin; Kelsey, 1230, 1232, circulating, A Merritt's Fantasy Mag, bimonthly [**we think], , 1, 1950, July, July, 4, 4, U, very bad condition
mag-113.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:32, 1:35, SR, RenDhark => RienDhark, , German, , , , , 29, 42, B, 
mag-113.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:32, 1:35, SR, RenDhark => RienDhark, , German, , , , , 43, 56, B, 
mag-113.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:32, 1:35, SR, RenDhark => RienDhark, , German, , , , , 57, 70, B, 
mag-113.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:32, 1:35, SR, RenDhark => RienDhark, , German, , , , , 71, 84, B, 
mag-113.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:32, 1:35, SR, RenDhark => RienDhark, , German, , , , , 85, 98, B, 
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1954, 10 May, 30 June, 3, , B, Appears to be 3x month [*MITSFS-imposed volume #s]
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1954, 10 Sept, 30 Oct, 5, , B, [*MITSFS-imposed volume #s]
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1955, 2 July, 11 Aug, 86, 91, B, [*MITSFS-imposed volume #s]
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1953, Mar, July, 5, 9, B, Names Urania appears monthly (same mag
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1953, Aug, Dec, 10, 14, B, 
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1955, 6 Oct, 10 Nov, 99, 104, B, 
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1955, 14 Nov, 27 Dec, 105, 111, B, 
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1957, 11 Apr, 20 Jun, 139, 154, B, 
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1958, 2 Jan, 30 Mar, 168, 174, B, 
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1958, 12 Oct, 21 Dec, 188, 193, B, 
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1959, 11 Oct, 20 Dec, 214, 219, B, 
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1960, 2 Jan, 27 Mar, 220, 226, B, 
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1960, 10 Apr, 10 June, 227, 232, B, 
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1960, 19 Oct, 18 Dec, 240, 245, B, 
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1961, 1 Jan, 20 Mar, 246, 252, B, 
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1961, 2 July, 24 Sept, 254, 265, B, 
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1965, 4 Apr, 16 May, 378, 384, B, 
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1965, 22 Aug, 26 Sept, 348, 403, B, 
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1965, 3 Oct, 14 Nov, 404, 410, B, I Romanzi Di Urania
mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1965, 21 Nov, 26 Dec, 411, 416, B, 
mag-115.jpg, aclough, mgentile555, November 12; 2006, JSB; Sukrit, 1:56, 2:04, SR, Random Italian magazines; 1 german, , , , , , , 1, 15, B, Terra (German)
mag-115.jpg, aclough, mgentile555, November 12; 2006, JSB; Sukrit, 1:56, 2:04, SR, Random Italian magazines; 1 german, , , , 1962, July, Dec, 5-7, 5-12, B, Gabiz in Italian
mag-115.jpg, aclough, mgentile555, November 12; 2006, JSB; Sukrit, 1:56, 2:04, SR, Random Italian magazines; 1 german, , , , 1963, Jan, Jun, 6-1, 6-6, B, Gabiz in Italian
mag-115.jpg, aclough, mgentile555, November 12; 2006, JSB; Sukrit, 1:56, 2:04, SR, Random Italian magazines; 1 german, , , , 1964, May, , 333, , U, I Copolarari di Urania
mag-115.jpg, aclough, mgentile555, November 12; 2006, JSB; Sukrit, 1:56, 2:04, SR, Random Italian magazines; 1 german, , , , , , , 154, , U, Gialassia
mag-115.jpg, aclough, mgentile555, November 12; 2006, JSB; Sukrit, 1:56, 2:04, SR, Random Italian magazines; 1 german, , , , , , , 19, , U, Cosmo 39-40; (#s marked into spine by MITSFS ppl apparently)
mag-115.jpg, aclough, mgentile555, November 12; 2006, JSB; Sukrit, 1:56, 2:04, SR, Random Italian magazines; 1 german, , , , , , , 50, , U, Cosmo 101-102; Cosmo 39-40; (#s marked into spine by MITSFS ppl apparently)
mag-115.jpg, aclough, mgentile555, November 12; 2006, JSB; Sukrit, 1:56, 2:04, SR, Random Italian magazines; 1 german, , , , , , , 53, , U, Cosmo 107-108; Cosmo 39-40; (#s marked into spine by MITSFS ppl apparently)
mag-115.jpg, aclough, mgentile555, November 12; 2006, JSB; Sukrit, 1:56, 2:04, SR, Random Italian magazines; 1 german, , , , , , , 54, , U, Cosmo 109-110; Cosmo 39-40; (#s marked into spine by MITSFS ppl apparently)
mag-116.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Andromeda Spaceways Inflight Magazine, , , 3, 2004/2005, 12/1, , 4, , U, Slashes are per original / whole # 16
mag-116.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Andromeda Spaceways Inflight Magazine, , , 3, 2005, 2/3, , 5, , U, whole # 17
mag-116.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Andromeda Spaceways Inflight Magazine, , , 3, 2005, 4/5, , 6, , U, whole # 18
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 115, 1995, 7, , 8 and 9, , U, double-issue
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 115, 1995, 8, , 10, , U, 
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 115, 1995, 9, , 11, , U, 
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 115, 1995, 10, , 12, , U, 
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 115, 1995, 11, , 13, , U, 
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 115, 1995, 12, , 14, , U, 
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 115, 1995, Mid-December, , 15, , U, 
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 116, 1996, 1, , 122, , U, double-issues
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 116, 1996, 2, 6, 3, 7, U, 
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 116, 1996, 7, , 8 & 9, , U, double-issue
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 116, 1996, 8, 12, 10, 14, U, 
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 117, 1997, 1, 6, 1, 6, U, 
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 117, 1997, 7 & 8, , 7 & 8, , U, double-issue and double-date
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 117, 1997, 9, 12, 9, 12, U, 
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 118, 1998, 1, 6, 1, 6, U, 
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 118, 1998, 7&8, , 7&8, , U, double issue and double date
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 118, 1998, 9, 12, 9, 12, U, 
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 120, 2000, 10, , 10, , U, 
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 121, 2000, 11, , 11, , U, error in volume number
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 120, 2000, 12, , 12, , U, 
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 121, 2001, 1, 6, 1, 5, U, 
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 121, 2001, 7&8, , 7&8, , U, double issue; double date
mag-117.jpg, aclough, mgentile555, Feb 2; 2007, WDS/CC, , , New Bookshelves, Analog Science Fiction and Fact, other, , 121, 2001, 9, 12, 9, 12, U, 
mag-118.jpg, aclough, mgentile555, 2/2/2007, WDS/CCC, , , new bookshelves, ANALOG SCIENCE FICTION AND FACT, , , 122, 2002, 1, 6, 1, 6, U, 
mag-118.jpg, aclough, mgentile555, 2/2/2007, WDS/CCC, , , new bookshelves, ANALOG SCIENCE FICTION AND FACT, , , 122, 2002, 7&8, , 7&8, , U, double issue; double date
mag-118.jpg, aclough, mgentile555, 2/2/2007, WDS/CCC, , , new bookshelves, ANALOG SCIENCE FICTION AND FACT, , , 122, 2002, 9, 12, 9, 12, U, 
mag-118.jpg, aclough, mgentile555, 2/2/2007, WDS/CCC, , , new bookshelves, ANALOG SCIENCE FICTION AND FACT, , , 123, 2003, 1, 6, 1, 6, U, exact same pattern as 2002
mag-118.jpg, aclough, mgentile555, 2/2/2007, WDS/CCC, , , new bookshelves, ANALOG SCIENCE FICTION AND FACT, , , 123, 2003, 7&8, , 7&8, , U, exact same pattern as 2002
mag-118.jpg, aclough, mgentile555, 2/2/2007, WDS/CCC, , , new bookshelves, ANALOG SCIENCE FICTION AND FACT, , , 123, 2003, 9, 12, 9, 12, U, exact same pattern as 2002
mag-118.jpg, aclough, mgentile555, 2/2/2007, WDS/CCC, , , new bookshelves, ANALOG SCIENCE FICTION AND FACT, , , 124, 2004, 1&2, , 1&2, , U, double issue; double date
mag-118.jpg, aclough, mgentile555, 2/2/2007, WDS/CCC, , , new bookshelves, ANALOG SCIENCE FICTION AND FACT, , , 124, 2004, 3, 6, 3, 6, U, 
mag-118.jpg, aclough, mgentile555, 2/2/2007, WDS/CCC, , , new bookshelves, ANALOG SCIENCE FICTION AND FACT, , , 124, 2004, 7&8, , 7&8, , U, double; double
mag-118.jpg, aclough, mgentile555, 2/2/2007, WDS/CCC, , , new bookshelves, ANALOG SCIENCE FICTION AND FACT, , , 124, 2004, 9, , 9, , U, 
mag-118.jpg, aclough, mgentile555, 2/2/2007, WDS/CCC, , , new bookshelves, ANALOG SCIENCE FICTION AND FACT, , , 124, 2004, 11, 12, 11, 12, U, 
mag-118.jpg, aclough, mgentile555, 2/2/2007, WDS/CCC, , , new bookshelves, ANALOG SCIENCE FICTION AND FACT, , , 124, 2004, 7&8, 12, 7&8, 12, B, 
mag-119.jpg, mkr, mgentile555, Feb. 2; 2007, KLB MKR, 1:45, 2:07, c/m, random, Galileo is bimonthly, , , ?-'80, , Mar, 2, 17, U, "Galileo" no #5; 2 # 10's; 11 & 12 together; 13 is July '79 14 is Spet; 15 is Nov; 16 is Jan
mag-119.jpg, mkr, mgentile555, Feb. 2; 2007, KLB MKR, 1:45, 2:07, c/m, random, Galileo is bimonthly, , , 1963, , , 1-2, , U, "Gamma" quarterly (it claims)
mag-119.jpg, mkr, mgentile555, Feb. 2; 2007, KLB MKR, 1:45, 2:07, c/m, random, Galileo is bimonthly, , , 1964, , , 2-1, , U, 
mag-119.jpg, mkr, mgentile555, Feb. 2; 2007, KLB MKR, 1:45, 2:07, c/m, random, Galileo is bimonthly, , , 1965, , , 2-2, , U, 
mag-119.jpg, mkr, mgentile555, Feb. 2; 2007, KLB MKR, 1:45, 2:07, c/m, random, Galileo is bimonthly, , , ?-'67, , Fall, No. 1, No. 8, U, "Great Science Fiction" (quarterly)
mag-119.jpg, mkr, mgentile555, Feb. 2; 2007, KLB MKR, 1:45, 2:07, c/m, random, Galileo is bimonthly, , , 1968, Fall, , No. 12, , U, 
mag-119.jpg, mkr, mgentile555, Feb. 2; 2007, KLB MKR, 1:45, 2:07, c/m, random, Galileo is bimonthly, , 271, 1985, Oct, , 1625, , U, "Harper's" 1 magazine
mag-119.jpg, mkr, mgentile555, Feb. 2; 2007, KLB MKR, 1:45, 2:07, c/m, random, Galileo is bimonthly, , 1, 1975, June, , , , U, "The Haunt of Horror"
mag-120.jpg, mkr, mgentile555, Feb. 2 2007, JPM; KCR, 1337, 1404, , , , , 1/2, 53/*, Oct, Mar, 1, 2, 13, 1/1-4 2/1-2 F+SF British Edition, Binding Status: 
mag-120.jpg, mkr, mgentile555, Feb. 2 2007, JPM; KCR, 1337, 1404, , , , , 2, 54, Aug, , 4, , U, , Binding Status: 
mag-120.jpg, mkr, mgentile555, Feb. 2 2007, JPM; KCR, 1337, 1404, , , , , 3, 54, Jan, , 1, , U, , Binding Status: (cluster)
mag-120.jpg, mkr, mgentile555, Feb. 2 2007, JPM; KCR, 1337, 1404, , , , , 3, 54, Oct, , 2, , U, SURGEON!, Binding Status: (cluster)
mag-120.jpg, mkr, mgentile555, Feb. 2 2007, JPM; KCR, 1337, 1404, , , , , 3, 54, Aug, , 3, , U, , Binding Status: (cluster)
mag-120.jpg, mkr, mgentile555, Feb. 2 2007, JPM; KCR, 1337, 1404, , , , , 3, 54, Sept, , 4, , U, , Binding Status: (cluster)
mag-120.jpg, mkr, mgentile555, Feb. 2 2007, JPM; KCR, 1337, 1404, , , , , 3, 62, Feb, , 3, , U, , Binding Status: 
mag-120.jpg, mkr, mgentile555, Feb. 2 2007, JPM; KCR, 1337, 1404, , , , , 4, 63, Aug, , 9, , U, , Binding Status: 
mag-120.jpg, mkr, mgentile555, Feb. 2 2007, JPM; KCR, 1337, 1404, , , , , 1/2, 88/89, Summer, Autumn, 1, 2, B, Marion Zimmer Bradley Fantasy Magazine 1/1-4 2/1-2; 1/1 "premier", Binding Status: 
