File, P1, P2, Date, Workers, Time Start, Time End, Collection, Magazine Name, Structure, Sheet Notes, Volume, Year, Date Start, Date End, Issue Start, Issue End, Type, Notes, Other Data
http://static.free-dissociation.com/magventory/mag-128.jpg, mkr, mgentile555, Feb 2; 2007, , , , "New book" shelf, Marion Zimmer Bradley's Fantasy Magazine, other; 3 times a year, , 5, 1993, fall, , 21/1, , B, one volume (A)
http://static.free-dissociation.com/magventory/mag-128.jpg, mkr, mgentile555, Feb 2; 2007, , , , "New book" shelf, Marion Zimmer Bradley's Fantasy Magazine, other; 3 times a year, , 6, 1994, wint, , 22/2, , B, one volume (B)
http://static.free-dissociation.com/magventory/mag-128.jpg, mkr, mgentile555, Feb 2; 2007, , , , "New book" shelf, Marion Zimmer Bradley's Fantasy Magazine, other; 3 times a year, , 6, 1994, spr, , 23/3, , B, one volume (B)
http://static.free-dissociation.com/magventory/mag-128.jpg, mkr, mgentile555, Feb 2; 2007, , , , "New book" shelf, Marion Zimmer Bradley's Fantasy Magazine, other; 3 times a year, , 6, 1994, sum, , 24/4, , B, one volume (B)
http://static.free-dissociation.com/magventory/mag-128.jpg, mkr, mgentile555, Feb 2; 2007, , , , "New book" shelf, Marion Zimmer Bradley's Fantasy Magazine, other; 3 times a year, , 7, 1994, fall, , 25/1, , B, one volume (B)
http://static.free-dissociation.com/magventory/mag-128.jpg, mkr, mgentile555, Feb 2; 2007, , , , "New book" shelf, Marion Zimmer Bradley's Fantasy Magazine, other; 3 times a year, , 7, 1995, wint, , 26/2, , B, one volume (B)
http://static.free-dissociation.com/magventory/mag-128.jpg, mkr, mgentile555, Feb 2; 2007, , , , "New book" shelf, Marion Zimmer Bradley's Fantasy Magazine, other; 3 times a year, , 7, 1995, spr, , 27/3, , B, one volume (B)
http://static.free-dissociation.com/magventory/mag-128.jpg, mkr, mgentile555, Feb 2; 2007, , , , "New book" shelf, Marion Zimmer Bradley's Fantasy Magazine, other; 3 times a year, , 7, 1995, sum, , 28/4, , B, one volume (B)
http://static.free-dissociation.com/magventory/mag-128.jpg, mkr, mgentile555, Feb 2; 2007, , , , "New book" shelf, Marion Zimmer Bradley's Fantasy Magazine, other; 3 times a year, , 8, 1995, fall, , 29/1, , B, one volume (B)
http://static.free-dissociation.com/magventory/mag-129.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Tomorrow Speculative Fiction, bimonthly, whole issue #/volume-issue #, *NOTE:  All one bound volume, , , , , , , 
http://static.free-dissociation.com/magventory/mag-129.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Tomorrow Speculative Fiction, bimonthly, whole issue #/volume-issue #, 3, 1995, feb, , , 13/1, B, 
http://static.free-dissociation.com/magventory/mag-129.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Tomorrow Speculative Fiction, bimonthly, whole issue #/volume-issue #, , 1995, apr, , 14/2, , B, 
http://static.free-dissociation.com/magventory/mag-129.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Tomorrow Speculative Fiction, bimonthly, whole issue #/volume-issue #, , 1995, jun, , 15/3, , B, 
http://static.free-dissociation.com/magventory/mag-129.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Tomorrow Speculative Fiction, bimonthly, whole issue #/volume-issue #, , 1995, aug, , 16/4, , B, 
http://static.free-dissociation.com/magventory/mag-129.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Tomorrow Speculative Fiction, bimonthly, whole issue #/volume-issue #, , 1995, oct, , 17/5, , B, 
http://static.free-dissociation.com/magventory/mag-129.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Tomorrow Speculative Fiction, bimonthly, whole issue #/volume-issue #, , 1995, dec, , 18/6, , B, 
http://static.free-dissociation.com/magventory/mag-129.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Tomorrow Speculative Fiction, bimonthly, whole issue #/volume-issue #, 4, 1996, feb, , 19/1, , B, 
http://static.free-dissociation.com/magventory/mag-129.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Tomorrow Speculative Fiction, bimonthly, whole issue #/volume-issue #, , 1996, apr, , 20/2, , B, 
http://static.free-dissociation.com/magventory/mag-129.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Tomorrow Speculative Fiction, bimonthly, whole issue #/volume-issue #, , 1996, jun, , 21/3, , B, 
http://static.free-dissociation.com/magventory/mag-129.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Tomorrow Speculative Fiction, bimonthly, whole issue #/volume-issue #, , 1996, aug, , 22/4, , B, 
http://static.free-dissociation.com/magventory/mag-129.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Tomorrow Speculative Fiction, bimonthly, whole issue #/volume-issue #, , 1996, nov, , 23/5, , B, 
http://static.free-dissociation.com/magventory/mag-129.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Tomorrow Speculative Fiction, bimonthly, whole issue #/volume-issue #, , 1996, feb, , 24/6, , B, 
http://static.free-dissociation.com/magventory/mag-130.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book collection, 35F, , British, , 2002, oct, , 1, , B, one volume
http://static.free-dissociation.com/magventory/mag-130.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book collection, 35F, , British, , 2002, dec, , 2, , B, one volume
http://static.free-dissociation.com/magventory/mag-130.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book collection, 35F, , British, , 2003, feb, , 3, , B, one volume
http://static.free-dissociation.com/magventory/mag-131.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Realms of Fantasy, bimonthly, , 1, 1994, oct, , 1, , B, one volume
http://static.free-dissociation.com/magventory/mag-131.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Realms of Fantasy, bimonthly, , 1, 1994, dec, , 2, , B, one volume
http://static.free-dissociation.com/magventory/mag-131.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Realms of Fantasy, bimonthly, , 1, 1995, feb, , 3, , B, one volume
http://static.free-dissociation.com/magventory/mag-131.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Realms of Fantasy, bimonthly, , 1, 1995, apr, , 4, , B, one volume
http://static.free-dissociation.com/magventory/mag-131.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Realms of Fantasy, bimonthly, , 1, 1995, jun, , 5, , B, one volume
http://static.free-dissociation.com/magventory/mag-131.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Realms of Fantasy, bimonthly, , 1, 1995, aug, , 6, , B, one volume
http://static.free-dissociation.com/magventory/mag-131.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Realms of Fantasy, bimonthly, , 2, 1995, oct, , 1, , B, one volume
http://static.free-dissociation.com/magventory/mag-131.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Realms of Fantasy, bimonthly, , 2, 1995, dec, , 2, , B, one volume
http://static.free-dissociation.com/magventory/mag-132.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Locus, monthly, issue # has entire #/within-volume #, 17, 1984, Jan, , 276/1, , B, one volume
http://static.free-dissociation.com/magventory/mag-132.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Locus, monthly, issue # has entire #/within-volume #, , , feb, , 277/2, , B, one volume
http://static.free-dissociation.com/magventory/mag-132.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Locus, monthly, issue # has entire #/within-volume #, , , mar, , 278/3, , B, one volume
http://static.free-dissociation.com/magventory/mag-132.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Locus, monthly, issue # has entire #/within-volume #, , , apr, , 279/4, , B, one volume
http://static.free-dissociation.com/magventory/mag-132.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Locus, monthly, issue # has entire #/within-volume #, , , may, , 280/5, , B, one volume
http://static.free-dissociation.com/magventory/mag-132.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Locus, monthly, issue # has entire #/within-volume #, , , jun, , 281/6, , B, one volume
http://static.free-dissociation.com/magventory/mag-132.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Locus, monthly, issue # has entire #/within-volume #, , , jul, , 282/7, , B, one volume
http://static.free-dissociation.com/magventory/mag-132.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Locus, monthly, issue # has entire #/within-volume #, , , aug, , 283/8, , B, one volume
http://static.free-dissociation.com/magventory/mag-132.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Locus, monthly, issue # has entire #/within-volume #, , , sept, , 284/9, , B, one volume
http://static.free-dissociation.com/magventory/mag-132.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Locus, monthly, issue # has entire #/within-volume #, , , oct, , 285/10, , B, one volume
http://static.free-dissociation.com/magventory/mag-132.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Locus, monthly, issue # has entire #/within-volume #, , , nov, , 286/11, , B, one volume
http://static.free-dissociation.com/magventory/mag-132.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Locus, monthly, issue # has entire #/within-volume #, , , dec, , 287/12, , B, one volume
http://static.free-dissociation.com/magventory/mag-132.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Locus, monthly, issue # has entire #/within-volume #, 21, 1988, Jan, Dec, 324/1, 335/12, B, Complete 12-issues
http://static.free-dissociation.com/magventory/mag-132.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Locus, monthly, issue # has entire #/within-volume #, 40/41, 1998, Jan, Dec, 444/1, 453/6, B, "volume 18" starts in July! Complete 12 issues
http://static.free-dissociation.com/magventory/mag-132.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Locus, monthly, issue # has entire #/within-volume #, 50, 2003, Jan, Jun, 504/1, 509/6, B, Complete 6 issues
http://static.free-dissociation.com/magventory/mag-132.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Locus, monthly, issue # has entire #/within-volume #, 51, 2003, Jul, Dec, 510/1, 515/6, B, Complete 6 issues
http://static.free-dissociation.com/magventory/mag-133.jpg, mkr, mgentile555, , , , , "new book" shelf, Interzone Science Fiction and Fantasy, monthly; other, British.  Please Re-Sticker this whole section, , 94, jan, , 79, , B, this is all one bound volume.  Amazingly all 12 issues
http://static.free-dissociation.com/magventory/mag-133.jpg, mkr, mgentile555, , , , , "new book" shelf, Interzone Science Fiction and Fantasy, monthly; other, British.  Please Re-Sticker this whole section, , 94, feb, , 80, , B, this is all one bound volume.  Amazingly all 12 issues
http://static.free-dissociation.com/magventory/mag-133.jpg, mkr, mgentile555, , , , , "new book" shelf, Interzone Science Fiction and Fantasy, monthly; other, British.  Please Re-Sticker this whole section, , 94, mar, , 81, , B, this is all one bound volume.  Amazingly all 12 issues
http://static.free-dissociation.com/magventory/mag-133.jpg, mkr, mgentile555, , , , , "new book" shelf, Interzone Science Fiction and Fantasy, monthly; other, British.  Please Re-Sticker this whole section, , 94, apr, , 82, , B, this is all one bound volume.  Amazingly all 12 issues
http://static.free-dissociation.com/magventory/mag-133.jpg, mkr, mgentile555, , , , , "new book" shelf, Interzone Science Fiction and Fantasy, monthly; other, British.  Please Re-Sticker this whole section, , 94, may, , 83, , B, this is all one bound volume.  Amazingly all 12 issues
http://static.free-dissociation.com/magventory/mag-133.jpg, mkr, mgentile555, , , , , "new book" shelf, Interzone Science Fiction and Fantasy, monthly; other, British.  Please Re-Sticker this whole section, , 94, jun, , 84, , B, this is all one bound volume.  Amazingly all 12 issues
http://static.free-dissociation.com/magventory/mag-133.jpg, mkr, mgentile555, , , , , "new book" shelf, Interzone Science Fiction and Fantasy, monthly; other, British.  Please Re-Sticker this whole section, , 94, dec, , 90, B, B, 
http://static.free-dissociation.com/magventory/mag-133.jpg, mkr, mgentile555, , , , , "new book" shelf, Interzone Science Fiction and Fantasy, monthly; other, British.  Please Re-Sticker this whole section, , 2003, Jan, , 185, , B, all one volume - issues separate due to confusion
http://static.free-dissociation.com/magventory/mag-133.jpg, mkr, mgentile555, , , , , "new book" shelf, Interzone Science Fiction and Fantasy, monthly; other, British.  Please Re-Sticker this whole section, , , Feb, , 186, , B, all one volume - issues separate due to confusion
http://static.free-dissociation.com/magventory/mag-133.jpg, mkr, mgentile555, , , , , "new book" shelf, Interzone Science Fiction and Fantasy, monthly; other, British.  Please Re-Sticker this whole section, , , mar, , 187, , B, all one volume - issues separate due to confusion
http://static.free-dissociation.com/magventory/mag-133.jpg, mkr, mgentile555, , , , , "new book" shelf, Interzone Science Fiction and Fantasy, monthly; other, British.  Please Re-Sticker this whole section, , , apr, , 188, , B, all one volume - issues separate due to confusion
http://static.free-dissociation.com/magventory/mag-133.jpg, mkr, mgentile555, , , , , "new book" shelf, Interzone Science Fiction and Fantasy, monthly; other, British.  Please Re-Sticker this whole section, , , may/jun, , 189, , B, all one volume - issues separate due to confusion
http://static.free-dissociation.com/magventory/mag-133.jpg, mkr, mgentile555, , , , , "new book" shelf, Interzone Science Fiction and Fantasy, monthly; other, British.  Please Re-Sticker this whole section, , , jul/aug, , 190, , B, all one volume - issues separate due to confusion
http://static.free-dissociation.com/magventory/mag-133.jpg, mkr, mgentile555, , , , , "new book" shelf, Interzone Science Fiction and Fantasy, monthly; other, British.  Please Re-Sticker this whole section, , , sep, , 191, , B, all one volume - issues separate due to confusion
http://static.free-dissociation.com/magventory/mag-133.jpg, mkr, mgentile555, , , , , "new book" shelf, Interzone Science Fiction and Fantasy, monthly; other, British.  Please Re-Sticker this whole section, , , nov/dec, , 192, , B, all one volume - issues separate due to confusion
http://static.free-dissociation.com/magventory/mag-134.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Future Combined With Science Fiction Stories, bimonthly, , 1, 1950, may/jun, nov, 1, 4, B, #4 is just "nov;" others are 2-month
http://static.free-dissociation.com/magventory/mag-134.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Future Combined With Science Fiction Stories, bimonthly, , 1, 1951, Jan, , 1-5, , B, this is all one volume
http://static.free-dissociation.com/magventory/mag-134.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Future Combined With Science Fiction Stories, bimonthly, , 1, , mar, , 1-6, , B, this is all one volume
http://static.free-dissociation.com/magventory/mag-134.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Future Combined With Science Fiction Stories, bimonthly, , 2, , may, , 2-1, , B, this is all one volume
http://static.free-dissociation.com/magventory/mag-134.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Future Combined With Science Fiction Stories, bimonthly, , 2, , jul, , 2-2, , B, this is all one volume
http://static.free-dissociation.com/magventory/mag-134.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Future Combined With Science Fiction Stories, bimonthly, , 2, , sep, , 2-3, , B, this is all one volume
http://static.free-dissociation.com/magventory/mag-134.jpg, mkr, mgentile555, Feb 2; 2007, , , , new book shelf, Future Combined With Science Fiction Stories, bimonthly, , 2, , nov, , 2-4, , B, this is all one volume
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , 1, 1950, oct, dec, 1, 3, U, 
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1951, Jan, Dec, 1-4, 3-3, U, 12 magazines
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1952, Jan, Dec, 3-4, 5-3, U, 12 magazines
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1953, Jan, Dec, 5-4, 7-3, U, 12 magazines
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1954, Jan, Dec, 7-5, 9-3, U, 
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1955, Jan, Nov, 9-4, 11-2, U, 
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1956, Jan, Dec, 11-3, 13-2, U, 
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1957, Jan, Dec, 13-3, 15-2, U, 
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1958, Jan, Dec, 15-3, 17-2, U, no April
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1959, Jan, Dec, 17-3, 18-2, U, bimonthly 6 magazines
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1960, Feb, Dec, 18-3, 19-2, U, bimonthly 6 magazines
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1961, Feb, Dec, 19-3, 20-2, U, bimonthly 6 magazines
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1962, Feb, Dec, 20-3, 21-2, U, bimonthly 6 magazines
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1963, Feb, Dec, 21-3, 22-2, U, bimonthly 6 magazines
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1964, Feb, Dec, 22-3, 23-2, U, 
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1965, Feb, Dec, 23-3, 24-2, U, 
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1966, Feb, Dec, 24-3, 25-2, U, 
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1967, Feb, Dec, 25-3, 26-2, U, 
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1968, Feb, Dec, 26-3, 27-5, U, June-published monthly June-Dec monthly
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1969, Jan, Nov, 27-6, 29-4, U, no June
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1970, Feb, Dec, 29-5, 31-1, U, "The Best in Pertinent Science Fiction" 9 magazines; Aug-Sept; Oct-Nov
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1971, Jan, Nov, 31-2, 32-3, U, 8 mags
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1972, Jan, Nov, 32-4, 33-3, U, bimonthly
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1973, Jan, Dec, 33-4, 34-3, U, 8 mags; J; Mar; May; Jul; S; O; N; Dec
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1974, Jan, Dec, 34-4, 35-12, U, no August; monthly
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1975, Jan, Oct, 36-1, 36-9, U, no May
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1976, Jan, Nov, 37-1, 37-8, U, no April; June; Aug; Dec
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1977 (and '78), Mar, Dec/Jan, 38-1, 39-1, U, 10 mags. monthly (Nov is 38-9)
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , 1978, Feb, Sept, 39-2, 39-7, U, no Jul; Aug (June; sept)
http://static.free-dissociation.com/magventory/mag-135.jpg, mkr, mgentile555, Feb 2; 2007, KLB MKR, 12:55, 1:45, c/m, Galaxy, monthly and bimonthly, , , , , , 39-8; 39-11; 40-1, , U, stopped writing dates
http://static.free-dissociation.com/magventory/mag-136.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:26, 13:34, UnDK, F+SF, Monthly, , 80, 91, Jan, Apr, 1, 4, B, 
http://static.free-dissociation.com/magventory/mag-136.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:26, 13:34, UnDK, F+SF, Monthly, , 80/81, 81, May, Aug, 5, 2, , 
http://static.free-dissociation.com/magventory/mag-136.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:26, 13:34, UnDK, F+SF, Monthly, , 81, 91, Sep, Dec, 3, 6, , 
http://static.free-dissociation.com/magventory/mag-136.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:26, 13:34, UnDK, F+SF, Monthly, , 82, 92, Jan, Apr, 1, 4, , 
http://static.free-dissociation.com/magventory/mag-136.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:26, 13:34, UnDK, F+SF, Monthly, , 82/83, 92, May, Aug, 5, 2, , 
http://static.free-dissociation.com/magventory/mag-136.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:26, 13:34, UnDK, F+SF, Monthly, , 83, 92, Sep, Dec, 3, 6, , 
http://static.free-dissociation.com/magventory/mag-136.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:26, 13:34, UnDK, F+SF, Monthly, , 84, 93, Jan, Apr, 1, 4, , 
http://static.free-dissociation.com/magventory/mag-136.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:26, 13:34, UnDK, F+SF, Monthly, , 84/85, 93, May, Aug, 5, 2, , 
http://static.free-dissociation.com/magventory/mag-136.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:26, 13:34, UnDK, F+SF, Monthly, , 85, 93, Sep, Dec, 3, 6, , 
http://static.free-dissociation.com/magventory/mag-136.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:26, 13:34, UnDK, F+SF, Monthly, , 86, 94, Jan, Apr, 1, 4, , 
http://static.free-dissociation.com/magventory/mag-136.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:26, 13:34, UnDK, F+SF, Monthly, , 86, 94, May, Aug, 5, 2, , 
http://static.free-dissociation.com/magventory/mag-136.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:26, 13:34, UnDK, F+SF, Monthly, , 87, 94, Sep, Dec, 3, 6, , 
http://static.free-dissociation.com/magventory/mag-136.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:26, 13:34, UnDK, F+SF, Monthly, , 88, 95, Jan, Apr, 1, 4, , 
http://static.free-dissociation.com/magventory/mag-136.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:26, 13:34, UnDK, F+SF, Monthly, , 88/89, 95, May, Aug, 5, 2, , 
http://static.free-dissociation.com/magventory/mag-136.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:26, 13:34, UnDK, F+SF, Monthly, , 89, 95, Sep, Dec, 3, 6, , 
http://static.free-dissociation.com/magventory/mag-136.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:26, 13:34, UnDK, F+SF, Monthly, , 90, 96, Jan, Apr, 1, 4, , 
http://static.free-dissociation.com/magventory/mag-136.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:26, 13:34, UnDK, F+SF, Monthly, , 91, 96, Sep, Dec, 3, 6, , 
http://static.free-dissociation.com/magventory/mag-136.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:26, 13:34, UnDK, F+SF, Monthly, , 92, 97, Jan, Apr, 1, 4, , 
http://static.free-dissociation.com/magventory/mag-137.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:15, 13:24, UBH, F+SF, Monthly, , 64, 1983, Jan, Apr, 1, 4, B, 
http://static.free-dissociation.com/magventory/mag-137.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:15, 13:24, UBH, F+SF, Monthly, , 64/65, 83, May, Aug, 5, 2, B, 
http://static.free-dissociation.com/magventory/mag-137.jpg, aclough, mgentile555, 2/2/07, JPM KCR, 13:15, 13:24, UBH, F+SF, Monthly, , 65, 83, Sep, Dec, 3, 6, B, 
