File, P1, P2, Date, Workers, Time Start, Time End, Collection, Magazine Name, Structure, Sheet Notes, Volume, Year, Date Start, Date End, Issue Start, Issue End, Type, Notes, Other Data
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1965, 22 Aug, 26 Sept, 348, 403, B, 
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1965, 3 Oct, 14 Nov, 404, 410, B, I Romanzi Di Urania
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1965, 21 Nov, 26 Dec, 411, 416, B, 
http://static.free-dissociation.com/magventory/mag-115.jpg, aclough, mgentile555, November 12; 2006, JSB; Sukrit, 1:56, 2:04, SR, Random Italian magazines; 1 german, , , , , , , 1, 15, B, Terra (German)
http://static.free-dissociation.com/magventory/mag-115.jpg, aclough, mgentile555, November 12; 2006, JSB; Sukrit, 1:56, 2:04, SR, Random Italian magazines; 1 german, , , , 1962, July, Dec, 5-7, 5-12, B, Gabiz in Italian
http://static.free-dissociation.com/magventory/mag-115.jpg, aclough, mgentile555, November 12; 2006, JSB; Sukrit, 1:56, 2:04, SR, Random Italian magazines; 1 german, , , , 1963, Jan, Jun, 6-1, 6-6, B, Gabiz in Italian
http://static.free-dissociation.com/magventory/mag-115.jpg, aclough, mgentile555, November 12; 2006, JSB; Sukrit, 1:56, 2:04, SR, Random Italian magazines; 1 german, , , , 1964, May, , 333, , U, I Copolarari di Urania
http://static.free-dissociation.com/magventory/mag-115.jpg, aclough, mgentile555, November 12; 2006, JSB; Sukrit, 1:56, 2:04, SR, Random Italian magazines; 1 german, , , , , , , 154, , U, Gialassia
http://static.free-dissociation.com/magventory/mag-115.jpg, aclough, mgentile555, November 12; 2006, JSB; Sukrit, 1:56, 2:04, SR, Random Italian magazines; 1 german, , , , , , , 19, , U, Cosmo 39-40; (#s marked into spine by MITSFS ppl apparently)
http://static.free-dissociation.com/magventory/mag-115.jpg, aclough, mgentile555, November 12; 2006, JSB; Sukrit, 1:56, 2:04, SR, Random Italian magazines; 1 german, , , , , , , 50, , U, Cosmo 101-102; Cosmo 39-40; (#s marked into spine by MITSFS ppl apparently)
http://static.free-dissociation.com/magventory/mag-115.jpg, aclough, mgentile555, November 12; 2006, JSB; Sukrit, 1:56, 2:04, SR, Random Italian magazines; 1 german, , , , , , , 53, , U, Cosmo 107-108; Cosmo 39-40; (#s marked into spine by MITSFS ppl apparently)
http://static.free-dissociation.com/magventory/mag-115.jpg, aclough, mgentile555, November 12; 2006, JSB; Sukrit, 1:56, 2:04, SR, Random Italian magazines; 1 german, , , , , , , 54, , U, Cosmo 109-110; Cosmo 39-40; (#s marked into spine by MITSFS ppl apparently)
